Sale_ID,Date,Brand,Model,Category,Fuel_Type,Transmission,Price,City,Seller_Type,Kilometers_Driven,Color,Customer_Age,Unused_ID
750,2022-09-05,Mahindra,XUV300,SUV,Diesel,Manual,678228.0,Delhi,Individual,37578,White,49.0,285440
751,2023-02-05,Skoda,Octavia,MUV,Electric,Automatic,1036718.0,Ahmedabad,Individual,57744,Grey,54.0,316309
752,2021-03-18,Toyota,Fortuner,MUV,Electric,Manual,1008126.0,Bangalore,Dealer,35943,Black,35.0,717723
753,2021-02-28,Tata,Tiago,MUV,Diesel,Automatic,1079995.0,Pune,Individual,50381,Grey,44.0,984202
754,2022-11-06,Kia,Carens,MUV,Electric,Manual,631093.0,Kolkata,Dealer,18923,Grey,51.0,789327
755,2022-03-19,Tata,Harrier,MUV,Petrol,Manual,831593.0,Mumbai,Individual,32310,White,38.0,504658
756,2020-06-11,Maruti,Dzire,,,Manual,,,Individual,37701,Black,,530648
757,2022-05-03,Mahindra,Bolero,Hatchback,Diesel,Automatic,1569766.0,Hyderabad,Individual,11079,Black,50.0,880006
758,2020-05-24,Hyundai,Venue,Hatchback,Petrol,Automatic,1262906.0,Bangalore,Individual,47888,White,24.0,362229
759,2021-05-21,Mahindra,Bolero,SUV,Electric,Manual,664927.0,Kolkata,Dealer,27992,Red,35.0,909917
760,2021-06-07,Renault,Duster,Hatchback,Petrol,Manual,1112785.0,Pune,Dealer,47480,Grey,70.0,730233
761,2021-09-24,Maruti,Swift,SUV,Diesel,Automatic,1516949.0,Hyderabad,Dealer,13235,Green,52.0,457803
762,2021-07-25,Mahindra,Thar,MUV,CNG,Manual,1347282.0,Chennai,Dealer,24361,White,21.0,233462
763,2020-10-25,Hyundai,i20,MUV,Diesel,Automatic,1647688.0,Hyderabad,Dealer,17696,Grey,45.0,765782
764,2022-01-20,Renault,Kwid,Sedan,Petrol,Automatic,1209964.0,Hyderabad,Dealer,66890,Grey,26.0,516126
765,2022-03-23,Tata,Tiago,MUV,Petrol,Manual,1234446.0,Ahmedabad,Individual,71823,Grey,43.0,877255
766,2020-09-25,Volkswagen,Tiguan,MUV,CNG,Manual,1165826.0,Bangalore,Individual,33527,Silver,47.0,884128
767,2020-05-16,Renault,Kiger,Hatchback,Diesel,Manual,1119172.0,Delhi,Individual,28888,Black,38.0,818488
768,2021-10-12,Hyundai,Venue,MUV,CNG,Automatic,1333305.0,Hyderabad,Dealer,49089,Grey,46.0,616205
769,2022-05-14,Renault,Kiger,SUV,Petrol,Manual,316860.0,Hyderabad,Individual,27992,Silver,25.0,954861
770,2021-12-14,Hyundai,Venue,SUV,CNG,Automatic,1043558.0,Hyderabad,Individual,19811,Blue,66.0,340068
771,2020-10-18,Toyota,Etios,SUV,CNG,Automatic,666931.0,Pune,Dealer,3304,Red,35.0,675137
772,2022-09-06,Honda,Amaze,Sedan,Electric,Manual,874178.0,Hyderabad,Dealer,63443,Brown,33.0,436117
773,2021-09-21,Kia,Sonet,Hatchback,Electric,Manual,1158503.0,Mumbai,Individual,11369,Red,69.0,672330
774,2020-05-12,Honda,WR-V,Sedan,Diesel,Manual,1194071.0,Mumbai,Dealer,30473,Blue,58.0,968716
775,2020-03-22,Toyota,Fortuner,Sedan,Electric,Manual,1140203.0,Bangalore,Individual,35959,Blue,36.0,142206
776,2020-01-20,Honda,WR-V,Hatchback,Electric,Automatic,654522.0,Mumbai,Individual,32963,Black,46.0,834182
777,2021-12-11,Kia,Carens,MUV,Diesel,Automatic,1168709.0,Pune,Dealer,45748,Red,45.0,411044
778,2020-07-19,Toyota,Etios,SUV,CNG,Automatic,700693.0,Chennai,Individual,24295,Green,52.0,347439
779,2023-01-28,Hyundai,Verna,Sedan,CNG,Automatic,928409.0,Kolkata,Individual,46729,Red,29.0,637115
780,2022-10-26,Toyota,Glanza,Hatchback,Diesel,Manual,943642.0,Delhi,Individual,22288,Green,68.0,935533
781,2020-06-15,Renault,Triber,MUV,Petrol,Automatic,1145371.0,Ahmedabad,Individual,14302,Grey,62.0,972661
782,2020-10-04,Skoda,Superb,MUV,Electric,Manual,1538605.0,Mumbai,Individual,14883,White,60.0,368090
783,2021-09-15,Tata,Harrier,SUV,Diesel,Automatic,1294359.0,Hyderabad,Individual,20665,Red,58.0,847573
784,2022-08-11,Kia,Carens,Hatchback,CNG,Manual,642288.0,Hyderabad,Dealer,6477,Silver,19.0,211030
785,2020-05-31,Skoda,Octavia,Hatchback,Petrol,Manual,528243.0,Mumbai,Dealer,36959,Green,70.0,210338
786,2022-03-06,Maruti,Baleno,SUV,Electric,Automatic,940126.0,Kolkata,Dealer,4056,Grey,47.0,430961
787,2022-01-29,Hyundai,Creta,SUV,Diesel,Manual,609818.0,Kolkata,Individual,50951,Red,25.0,415103
788,2020-08-03,Tata,Tiago,,,Automatic,,,Dealer,23479,White,,383243
789,2021-05-10,Skoda,Rapid,SUV,Diesel,Automatic,1149158.0,Chennai,Dealer,41603,Brown,38.0,309450
790,2020-04-20,Tata,Safari,MUV,Diesel,Automatic,1126615.0,Chennai,Dealer,30760,Silver,61.0,855631
791,2023-03-17,Kia,Sonet,SUV,Electric,Automatic,1590926.0,Mumbai,Dealer,27125,Blue,23.0,280181
792,2021-12-05,Maruti,Dzire,Hatchback,CNG,Manual,916710.0,Kolkata,Individual,68492,Silver,25.0,163226
793,2023-02-13,Maruti,Swift,,,Manual,,,Dealer,27359,White,,380385
794,2021-08-03,Skoda,Superb,MUV,Electric,Automatic,1117604.0,Bangalore,Dealer,58939,Silver,42.0,267038
795,2021-12-05,Skoda,Superb,Hatchback,Petrol,Manual,784191.0,Ahmedabad,Dealer,60522,Green,18.0,273305
796,2021-12-13,Hyundai,Venue,Hatchback,Petrol,Automatic,817430.0,Bangalore,Dealer,35374,Blue,30.0,512980
797,2022-08-09,Mahindra,Scorpio,MUV,Petrol,Automatic,967117.0,Hyderabad,Dealer,22999,Green,50.0,471838
798,2021-12-30,Hyundai,Venue,Sedan,Electric,Manual,733899.0,Delhi,Dealer,62541,Brown,19.0,594343
799,2020-11-11,Volkswagen,Vento,MUV,Petrol,Manual,1620656.0,Mumbai,Dealer,72647,White,41.0,250380
800,2021-02-23,Volkswagen,Tiguan,Hatchback,Diesel,Manual,1327299.0,Bangalore,Individual,34394,Red,36.0,372360
801,2020-05-17,Honda,City,Hatchback,CNG,Automatic,1093499.0,Pune,Individual,26709,Silver,30.0,366937
802,2020-03-30,Tata,Tiago,MUV,CNG,Manual,1390894.0,Hyderabad,Individual,28303,White,24.0,103645
803,2022-09-20,Hyundai,Verna,SUV,Diesel,Manual,1063031.0,Mumbai,Individual,44544,Blue,70.0,904343
804,2020-04-22,Renault,Duster,Hatchback,Petrol,Manual,498873.0,Mumbai,Dealer,47121,Brown,24.0,367609
805,2021-03-01,Volkswagen,Polo,Hatchback,Diesel,Manual,1089165.0,Pune,Individual,15241,Grey,51.0,530825
806,2020-02-05,Toyota,Etios,MUV,Diesel,Manual,1121650.0,Hyderabad,Individual,35363,Black,38.0,586117
807,2020-01-09,Toyota,Glanza,SUV,CNG,Manual,254127.0,Kolkata,Individual,28928,Brown,54.0,274219
808,2021-06-22,Maruti,Dzire,MUV,CNG,Automatic,819165.0,Kolkata,Individual,61213,Black,55.0,125473
809,2020-10-02,Renault,Kiger,SUV,Diesel,Automatic,922877.0,Bangalore,Dealer,13223,Blue,30.0,858417
810,2022-07-27,Kia,Sonet,MUV,CNG,Automatic,1377954.0,Chennai,Individual,46174,Red,68.0,937155
811,2021-10-15,Kia,Seltos,MUV,CNG,Automatic,1227636.0,Kolkata,Individual,17748,Green,48.0,486267
812,2022-12-30,Kia,Sonet,Hatchback,CNG,Automatic,898609.0,Chennai,Dealer,40380,Brown,43.0,263707
813,2020-05-25,Maruti,Baleno,Sedan,Petrol,Automatic,369439.0,Kolkata,Individual,33166,White,18.0,626433
814,2022-12-29,Maruti,Swift,MUV,Electric,Manual,1234015.0,Chennai,Dealer,100951,White,38.0,745387
815,2021-09-17,Kia,Carnival,Sedan,Diesel,Manual,642906.0,Pune,Individual,50173,White,21.0,942629
816,2022-06-11,Skoda,Superb,MUV,Petrol,Automatic,1253579.0,Ahmedabad,Dealer,38290,Blue,47.0,827959
817,2021-10-18,Renault,Duster,MUV,CNG,Automatic,1247608.0,Mumbai,Individual,48147,Black,65.0,452380
818,2022-03-26,Hyundai,Venue,MUV,Diesel,Automatic,497181.0,Pune,Dealer,37174,Brown,30.0,356288
819,2021-01-09,Mahindra,XUV300,SUV,Petrol,Manual,1148283.0,Bangalore,Individual,41315,Grey,38.0,772729
820,2021-10-21,Renault,Kwid,Sedan,Electric,Automatic,934794.0,Bangalore,Individual,8913,Blue,65.0,303046
821,2021-10-11,Tata,Tiago,SUV,Petrol,Manual,1142996.0,Mumbai,Individual,51580,Green,70.0,733938
822,2020-06-10,Tata,Tiago,MUV,Petrol,Automatic,1286754.0,Delhi,Dealer,38783,Brown,69.0,151317
823,2021-09-25,Tata,Safari,Sedan,Electric,Automatic,843568.0,Kolkata,Individual,42985,Blue,37.0,587389
824,2021-07-22,Hyundai,Verna,MUV,Electric,Manual,945381.0,Bangalore,Individual,20661,Blue,53.0,667656
825,2021-05-16,Hyundai,i20,,,Manual,,,Individual,51661,Black,,534819
826,2020-10-29,Volkswagen,Vento,Sedan,Diesel,Automatic,764146.0,Ahmedabad,Dealer,43766,Blue,30.0,274653
827,2023-04-01,Honda,City,SUV,Petrol,Manual,1618351.0,Mumbai,Individual,45806,White,65.0,331673
828,2022-02-16,Toyota,Etios,Hatchback,Petrol,Manual,1893079.0,Ahmedabad,Individual,12367,White,19.0,837070
829,2021-05-13,Mahindra,XUV300,Hatchback,CNG,Automatic,1099743.0,Chennai,Individual,30807,Silver,58.0,840692
830,2021-04-01,Maruti,Dzire,Sedan,Petrol,Manual,964663.0,Mumbai,Individual,41919,Green,29.0,841593
831,2021-02-09,Toyota,Glanza,MUV,Petrol,Automatic,1165939.0,Hyderabad,Dealer,1059,Grey,18.0,374598
832,2021-09-02,Honda,Amaze,Sedan,Petrol,Automatic,864108.0,Ahmedabad,Individual,56014,White,43.0,759826
833,2022-02-04,Honda,Jazz,Sedan,Diesel,Automatic,1504997.0,Ahmedabad,Dealer,42019,Black,69.0,860926
834,2020-11-28,Hyundai,Creta,SUV,Petrol,Manual,672435.0,Mumbai,Dealer,53247,Brown,21.0,409905
835,2022-12-09,Honda,Amaze,Hatchback,Diesel,Automatic,1031142.0,Bangalore,Dealer,41216,Brown,65.0,458316
836,2021-01-17,Kia,Sonet,SUV,CNG,Manual,1371046.0,Hyderabad,Individual,76142,Brown,43.0,646503
837,2020-05-14,Tata,Safari,SUV,Petrol,Automatic,1210476.0,Hyderabad,Individual,67235,Green,57.0,477371
838,2021-10-28,Renault,Triber,Sedan,Petrol,Manual,506602.0,Pune,Individual,30578,Grey,47.0,790039
839,2020-01-16,Honda,Jazz,Sedan,Electric,Manual,1002742.0,Bangalore,Dealer,20930,Brown,28.0,257952
840,2022-01-28,Tata,Nexon,Hatchback,CNG,Manual,1001295.0,Chennai,Dealer,82190,Black,54.0,198897
841,2020-10-05,Mahindra,Bolero,SUV,CNG,Manual,1009535.0,Delhi,Individual,61874,Silver,47.0,165873
842,2021-09-29,Skoda,Octavia,Sedan,CNG,Automatic,716314.0,Bangalore,Individual,55687,Silver,38.0,957075
843,2022-07-06,Mahindra,Thar,Hatchback,Electric,Manual,930188.0,Mumbai,Dealer,27683,Grey,41.0,226833
844,2021-02-28,Maruti,Alto,MUV,CNG,Automatic,935910.0,Chennai,Individual,31890,Black,22.0,873100
845,2022-10-05,Renault,Duster,Sedan,Electric,Manual,1218344.0,Pune,Individual,50162,Blue,51.0,328018
846,2020-07-25,Honda,City,SUV,Petrol,Automatic,670368.0,Delhi,Dealer,40925,Silver,55.0,739081
847,2021-09-10,Volkswagen,Polo,Hatchback,CNG,Manual,772194.0,Ahmedabad,Dealer,58688,Grey,51.0,536293
848,2020-03-26,Honda,City,MUV,Electric,Manual,749490.0,Hyderabad,Dealer,30067,Green,48.0,219660
849,2022-08-27,Mahindra,Thar,SUV,Electric,Automatic,1257271.0,Pune,Individual,34853,Black,57.0,340117
850,2022-05-24,Renault,Kiger,Hatchback,Petrol,Automatic,979704.0,Bangalore,Individual,59977,Silver,56.0,798888
851,2021-07-05,Kia,Seltos,MUV,CNG,Automatic,537388.0,Delhi,Dealer,34947,Black,52.0,251537
852,2022-08-07,Honda,WR-V,SUV,Electric,Manual,1313820.0,Bangalore,Individual,60590,White,31.0,442823
853,2022-09-05,Kia,Carnival,Hatchback,CNG,Manual,1323181.0,Chennai,Dealer,54281,Black,38.0,148996
854,2021-08-21,Hyundai,Venue,MUV,CNG,Automatic,1339463.0,Hyderabad,Individual,38511,Silver,25.0,405689
855,2022-01-05,Tata,Nexon,SUV,Petrol,Manual,1175255.0,Bangalore,Individual,62584,Brown,49.0,867664
856,2020-03-04,Toyota,Fortuner,Hatchback,CNG,Manual,1336741.0,Pune,Individual,33651,Black,22.0,357786
857,2020-01-31,Honda,WR-V,MUV,CNG,Manual,1208637.0,Chennai,Dealer,47970,Silver,25.0,734155
858,2022-04-25,Kia,Carens,,,Automatic,,,Dealer,24291,Green,,755615
859,2021-12-22,Kia,Carens,SUV,Electric,Automatic,1111856.0,Pune,Individual,46155,Silver,50.0,137380
860,2022-01-23,Mahindra,Bolero,Hatchback,Petrol,Automatic,564543.0,Ahmedabad,Dealer,64742,Brown,57.0,676200
861,2021-11-13,Hyundai,Verna,Sedan,Diesel,Automatic,821914.0,Pune,Individual,22058,Green,45.0,396937
862,2021-08-11,Honda,Jazz,SUV,CNG,Manual,897856.0,Chennai,Dealer,40228,White,47.0,475045
863,2020-07-07,Maruti,Swift,SUV,Electric,Manual,1000432.0,Hyderabad,Individual,9416,Brown,21.0,260145
864,2020-02-19,Mahindra,Thar,Hatchback,CNG,Manual,701826.0,Ahmedabad,Individual,14711,Silver,19.0,832990
865,2023-01-01,Toyota,Etios,Hatchback,Diesel,Automatic,1064797.0,Ahmedabad,Individual,74326,Black,46.0,351240
866,2020-01-07,Renault,Duster,MUV,Electric,Automatic,1271934.0,Pune,Individual,42684,Red,43.0,474172
867,2020-03-09,Volkswagen,Vento,SUV,Petrol,Manual,1343400.0,Delhi,Individual,61569,Blue,25.0,913064
868,2020-04-26,Mahindra,Scorpio,MUV,CNG,Manual,1043005.0,Chennai,Dealer,48320,Grey,32.0,982433
869,2021-11-13,Mahindra,Bolero,MUV,Petrol,Manual,799091.0,Delhi,Dealer,7152,Black,40.0,862994
870,2021-10-26,Hyundai,Creta,Sedan,CNG,Automatic,1882982.0,Mumbai,Dealer,61868,Silver,59.0,115772
871,2021-08-26,Maruti,Dzire,Sedan,Electric,Automatic,1019787.0,Delhi,Dealer,35279,Brown,39.0,783891
872,2021-04-26,Kia,Sonet,SUV,Petrol,Automatic,940065.0,Hyderabad,Dealer,3415,White,59.0,361301
873,2023-02-01,Renault,Kiger,SUV,Diesel,Automatic,875837.0,Hyderabad,Individual,16662,Brown,43.0,347628
874,2022-05-08,Tata,Nexon,Sedan,Petrol,Manual,1110448.0,Hyderabad,Individual,54772,White,52.0,839869
875,2022-05-13,Honda,City,SUV,Petrol,Manual,1409479.0,Mumbai,Dealer,43221,Brown,20.0,191702
876,2023-03-24,Kia,Seltos,Hatchback,Petrol,Automatic,1175032.0,Pune,Individual,35236,Silver,21.0,947967
877,2022-04-05,Kia,Sonet,SUV,Electric,Automatic,1136274.0,Hyderabad,Individual,45136,Green,35.0,264367
878,2020-01-18,Hyundai,Creta,Hatchback,Diesel,Automatic,1177178.0,Bangalore,Dealer,33638,Red,21.0,679109
879,2023-01-25,Renault,Kiger,SUV,Electric,Automatic,1377219.0,Hyderabad,Individual,77861,White,37.0,388297
880,2022-08-11,Tata,Nexon,Hatchback,Petrol,Automatic,1706160.0,Mumbai,Individual,12162,White,68.0,386198
881,2020-12-28,Hyundai,i20,SUV,Electric,Manual,291517.0,Delhi,Dealer,34173,White,20.0,103834
882,2020-03-06,Toyota,Etios,MUV,CNG,Manual,366735.0,Hyderabad,Individual,46994,Grey,58.0,882841
883,2020-09-03,Skoda,Kushaq,Hatchback,Diesel,Manual,436027.0,Mumbai,Dealer,51709,Red,49.0,289143
884,2021-08-26,Skoda,Kushaq,MUV,Electric,Manual,945360.0,Hyderabad,Dealer,44969,Blue,57.0,106296
885,2022-08-08,Mahindra,Scorpio,Sedan,Electric,Manual,119010.0,Hyderabad,Individual,23742,Green,52.0,639182
886,2021-09-27,Kia,Carens,Hatchback,Electric,Manual,1566512.0,Ahmedabad,Individual,0,White,55.0,941037
887,2022-10-15,Volkswagen,Polo,MUV,CNG,Manual,1025687.0,Bangalore,Individual,22845,Brown,59.0,338628
888,2020-10-25,Renault,Kiger,SUV,Diesel,Manual,1254280.0,Kolkata,Individual,38624,Grey,21.0,712867
889,2020-02-28,Kia,Carens,Hatchback,Diesel,Manual,1261024.0,Delhi,Individual,31030,Red,55.0,217717
890,2021-03-13,Honda,WR-V,,,Automatic,,,Individual,15475,Blue,,572347
891,2020-08-20,Skoda,Rapid,Sedan,Diesel,Automatic,274587.0,Hyderabad,Individual,59180,Blue,65.0,259009
892,2022-09-17,Hyundai,Venue,MUV,Petrol,Automatic,1145841.0,Chennai,Individual,37052,White,52.0,434539
893,2020-10-28,Maruti,Baleno,Sedan,CNG,Automatic,1224740.0,Mumbai,Individual,29619,Brown,69.0,359114
894,2021-03-09,Honda,WR-V,SUV,Electric,Manual,755564.0,Mumbai,Individual,38071,Silver,32.0,944271
895,2020-12-02,Toyota,Etios,SUV,Electric,Manual,896245.0,Hyderabad,Individual,16526,Black,63.0,713553
896,2021-06-13,Mahindra,Bolero,Sedan,Electric,Automatic,947549.0,Chennai,Individual,59227,Silver,38.0,794693
897,2023-01-12,Kia,Carens,SUV,Petrol,Automatic,1313483.0,Pune,Individual,41353,Brown,56.0,258240
898,2022-01-23,Honda,Jazz,SUV,Petrol,Manual,613774.0,Kolkata,Dealer,40033,Brown,34.0,212328
899,2020-03-30,Skoda,Superb,MUV,Diesel,Automatic,1011879.0,Hyderabad,Individual,50141,Silver,50.0,812743
900,2021-02-04,Hyundai,Venue,Sedan,CNG,Manual,696645.0,Mumbai,Individual,43935,Blue,18.0,566890
901,2022-10-17,Maruti,Swift,Sedan,Electric,Manual,806932.0,Mumbai,Individual,26099,Grey,31.0,226575
902,2022-06-24,Toyota,Fortuner,Sedan,Electric,Manual,871217.0,Bangalore,Dealer,35661,White,34.0,758787
903,2020-09-09,Renault,Kiger,MUV,Petrol,Manual,879923.0,Hyderabad,Individual,60620,Red,24.0,519459
904,2021-07-30,Volkswagen,Polo,SUV,Petrol,Manual,819805.0,Pune,Individual,4740,Grey,55.0,632450
905,2022-10-04,Hyundai,Verna,MUV,Petrol,Manual,960649.0,Ahmedabad,Dealer,58281,Red,61.0,285020
906,2022-05-23,Tata,Tiago,,,Manual,,,Dealer,55490,Silver,,714284
907,2021-08-25,Hyundai,Venue,Sedan,Diesel,Manual,1017911.0,Chennai,Individual,44821,Brown,47.0,641407
908,2020-01-26,Kia,Carens,,,Automatic,,,Individual,48918,Silver,,980430
909,2020-04-02,Mahindra,Bolero,Sedan,Petrol,Automatic,668898.0,Kolkata,Dealer,27412,Red,26.0,974990
910,2021-05-02,Mahindra,Bolero,,,Automatic,,,Individual,45828,Brown,,471387
911,2021-10-04,Maruti,Alto,Hatchback,Petrol,Automatic,942901.0,Ahmedabad,Individual,72737,Blue,44.0,475970
912,2022-09-14,Volkswagen,Tiguan,Sedan,Electric,Manual,860665.0,Bangalore,Individual,54739,White,40.0,215734
913,2022-09-06,Hyundai,i20,Sedan,Electric,Manual,1366929.0,Mumbai,Individual,28978,Blue,36.0,339780
914,2022-10-20,Tata,Harrier,Sedan,Petrol,Manual,1183825.0,Chennai,Individual,42539,Blue,61.0,432147
915,2020-07-25,Renault,Duster,Hatchback,Electric,Automatic,400128.0,Chennai,Dealer,32761,Red,60.0,248641
916,2020-12-09,Skoda,Superb,Hatchback,CNG,Automatic,1194885.0,Bangalore,Individual,48153,Red,56.0,585122
917,2022-12-27,Mahindra,Bolero,MUV,CNG,Manual,694512.0,Pune,Dealer,48453,Brown,66.0,891670
918,2021-06-25,Tata,Harrier,Sedan,CNG,Automatic,1141468.0,Pune,Individual,72350,Brown,54.0,917235
919,2022-10-03,Tata,Harrier,MUV,Petrol,Automatic,627494.0,Bangalore,Dealer,31136,Blue,37.0,210865
920,2021-09-13,Tata,Safari,SUV,Electric,Manual,814901.0,Mumbai,Dealer,64638,Blue,24.0,317973
921,2021-05-24,Kia,Carnival,MUV,Electric,Manual,1257657.0,Pune,Dealer,58718,White,55.0,515940
922,2022-12-27,Toyota,Innova,Sedan,Electric,Automatic,931953.0,Ahmedabad,Individual,62133,Red,48.0,396659
923,2020-02-08,Renault,Kiger,Hatchback,CNG,Manual,1109779.0,Pune,Individual,79294,White,59.0,692676
924,2021-02-27,Hyundai,Venue,MUV,CNG,Automatic,767888.0,Delhi,Individual,48214,Green,49.0,761662
925,2022-09-13,Volkswagen,Tiguan,MUV,Electric,Manual,1060991.0,Bangalore,Dealer,45336,Red,33.0,666185
926,2022-01-16,Honda,Amaze,MUV,Diesel,Automatic,1066405.0,Kolkata,Dealer,31989,White,31.0,671134
927,2023-02-01,Tata,Tiago,Sedan,CNG,Automatic,778167.0,Bangalore,Dealer,50638,Black,39.0,161096
928,2020-11-29,Mahindra,Scorpio,Hatchback,CNG,Automatic,1179169.0,Hyderabad,Individual,36168,Black,66.0,463433
929,2020-11-20,Skoda,Superb,Sedan,Electric,Manual,860898.0,Pune,Dealer,24671,White,52.0,860095
930,2022-08-21,Skoda,Kushaq,SUV,CNG,Automatic,726150.0,Chennai,Dealer,52455,Brown,62.0,144646
931,2022-02-17,Hyundai,Venue,Sedan,Diesel,Manual,958234.0,Kolkata,Dealer,11890,Green,18.0,479455
932,2021-05-15,Toyota,Fortuner,SUV,Petrol,Automatic,508384.0,Mumbai,Individual,43396,Black,40.0,241143
933,2020-01-02,Volkswagen,Taigun,Hatchback,Diesel,Manual,899782.0,Ahmedabad,Individual,21130,Black,32.0,109275
934,2022-04-23,Toyota,Glanza,Hatchback,Petrol,Manual,700905.0,Bangalore,Individual,51008,Black,55.0,298754
935,2022-06-23,Honda,Amaze,Hatchback,Petrol,Automatic,648682.0,Chennai,Dealer,45804,Brown,69.0,827992
936,2022-08-09,Maruti,Baleno,Hatchback,CNG,Manual,1269661.0,Kolkata,Dealer,18180,Blue,28.0,573730
937,2021-01-30,Toyota,Glanza,MUV,CNG,Manual,1111190.0,Chennai,Dealer,24719,Green,55.0,134618
938,2021-04-26,Renault,Kwid,Hatchback,Petrol,Manual,760337.0,Kolkata,Dealer,25547,Green,58.0,116639
939,2022-05-25,Toyota,Fortuner,,,Manual,,,Dealer,19102,Brown,,731231
940,2021-03-17,Toyota,Innova,Sedan,Petrol,Manual,1037957.0,Chennai,Dealer,81684,Black,62.0,994340
941,2020-05-20,Hyundai,Venue,Sedan,Electric,Manual,1627359.0,Hyderabad,Dealer,61707,Red,47.0,799492
942,2022-11-12,Kia,Seltos,MUV,Electric,Manual,841401.0,Chennai,Individual,54311,Silver,18.0,871625
943,2022-01-05,Hyundai,Venue,Hatchback,Petrol,Automatic,1217640.0,Mumbai,Individual,21839,Black,42.0,482758
944,2022-06-05,Renault,Kwid,MUV,Petrol,Manual,950285.0,Hyderabad,Dealer,4333,Blue,37.0,168449
945,2020-07-07,Skoda,Octavia,,,Manual,,,Dealer,65025,Silver,,363084
946,2021-01-06,Tata,Safari,MUV,CNG,Automatic,417123.0,Pune,Dealer,27581,Grey,56.0,867363
947,2021-01-26,Maruti,Baleno,Hatchback,Petrol,Automatic,628724.0,Bangalore,Individual,54265,Red,32.0,925414
948,2022-07-18,Maruti,Alto,SUV,Diesel,Manual,1264048.0,Kolkata,Dealer,23236,Brown,18.0,739202
949,2021-05-06,Volkswagen,Polo,MUV,Electric,Automatic,730247.0,Delhi,Individual,58439,Grey,41.0,306641
950,2020-08-27,Mahindra,Bolero,SUV,Electric,Automatic,1189232.0,Bangalore,Dealer,52923,Brown,49.0,796946
951,2022-05-30,Kia,Carnival,SUV,Electric,Manual,1021476.0,Delhi,Dealer,71143,Green,67.0,580473
952,2020-04-26,Kia,Carens,Sedan,Electric,Manual,817152.0,Mumbai,Individual,43980,White,42.0,193097
953,2020-02-13,Renault,Triber,Sedan,CNG,Automatic,1189916.0,Hyderabad,Dealer,16308,Blue,23.0,830603
954,2022-04-05,Honda,City,Sedan,Electric,Automatic,708576.0,Pune,Dealer,45684,Green,60.0,748826
955,2023-01-17,Mahindra,Bolero,MUV,Diesel,Automatic,1241646.0,Hyderabad,Individual,29719,Black,54.0,810900
956,2022-05-14,Toyota,Glanza,Sedan,Petrol,Manual,741880.0,Ahmedabad,Dealer,7254,Red,18.0,889573
957,2021-04-06,Hyundai,Verna,MUV,CNG,Manual,913045.0,Ahmedabad,Dealer,54497,Red,47.0,927556
958,2022-11-08,Toyota,Glanza,Hatchback,Diesel,Automatic,923167.0,Delhi,Dealer,43248,Black,50.0,167240
959,2020-05-24,Kia,Seltos,Hatchback,CNG,Manual,1080252.0,Mumbai,Dealer,23295,Silver,43.0,540598
960,2021-03-29,Hyundai,Venue,MUV,Electric,Automatic,866469.0,Chennai,Individual,40661,Red,53.0,377363
961,2021-04-28,Mahindra,Thar,Hatchback,CNG,Manual,960678.0,Bangalore,Individual,41285,Grey,24.0,730760
962,2021-01-16,Volkswagen,Tiguan,MUV,Electric,Manual,952869.0,Bangalore,Individual,57121,White,45.0,472790
963,2021-07-06,Kia,Carens,Hatchback,CNG,Automatic,637052.0,Mumbai,Dealer,20718,Red,27.0,808958
964,2023-02-09,Mahindra,Scorpio,Sedan,Diesel,Manual,985853.0,Bangalore,Individual,61861,Grey,31.0,875635
965,2022-12-26,Honda,City,,,Manual,,,Dealer,43308,Green,,119874
966,2022-08-05,Renault,Kwid,MUV,Electric,Automatic,1400836.0,Chennai,Individual,29759,Black,60.0,729431
967,2022-04-13,Renault,Triber,Sedan,Petrol,Automatic,609376.0,Pune,Dealer,71092,Brown,63.0,512108
968,2021-04-25,Volkswagen,Taigun,MUV,CNG,Automatic,745696.0,Pune,Dealer,21464,Red,48.0,400228
969,2021-10-19,Skoda,Superb,Sedan,Electric,Automatic,1259040.0,Hyderabad,Dealer,40060,Grey,55.0,339662
970,2022-06-21,Tata,Tiago,Hatchback,Diesel,Automatic,912486.0,Kolkata,Dealer,26302,Blue,63.0,673156
971,2022-03-15,Tata,Tiago,Sedan,CNG,Manual,1072529.0,Mumbai,Individual,46788,Black,69.0,964696
972,2021-09-15,Mahindra,Thar,Sedan,CNG,Automatic,1605276.0,Hyderabad,Dealer,46661,Brown,37.0,185479
973,2020-03-21,Honda,City,Sedan,Electric,Manual,1107995.0,Kolkata,Individual,40690,Red,26.0,940215
974,2022-02-14,Renault,Kwid,SUV,CNG,Automatic,179690.0,Delhi,Dealer,34257,Blue,36.0,264552
975,2022-06-07,Hyundai,Verna,SUV,Petrol,Manual,1208634.0,Ahmedabad,Dealer,52490,Blue,20.0,911352
976,2020-08-09,Mahindra,Scorpio,MUV,Petrol,Manual,826680.0,Bangalore,Individual,34987,Green,31.0,207254
977,2021-08-03,Hyundai,Verna,Sedan,Diesel,Automatic,1055143.0,Bangalore,Individual,18382,Green,57.0,156835
