SaleID,SaleDate,Brand,Model,Variant,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL102415,2023-10-20,Maruti Suzuki,Swift,Swift EX Petrol Manual,1168000,1197,Petrol,Manual,Male,Ahmedabad,3.0
SAL102620,2022-01-22,Renault,Kwid,Kwid LXI Diesel Manual,1010000,1498,Diesel,Manual,Male,Hyderabad,2.0
SAL101490,2020-09-15,Toyota,Fortuner,Fortuner LXI Electric Manual,1365000,1497,Electric,Manual,Female,Ahmedabad,2.0
SAL100034,2021-08-29,Tata,Nexon,Nexon XZ Petrol Manual,1652000,1998,Petrol,Manual,Male,Kolkata,3.0
SAL103178,2024-02-28,Toyota,Glanza,Glanza EX Petrol Manual,2980000,1498,Petrol,Manual,Male,Pune,5.0
SAL102691,2020-01-15,MG,Astor,Astor VXI Petrol Manual,2488000,1497,Petrol,Manual,Female,Jaipur,1.0
SAL101489,2024-03-25,Hyundai,Verna,Verna SX(O) Diesel Manual,938000,800,Diesel,Manual,Male,Hyderabad,4.0
SAL102764,2020-11-25,Skoda,Kushaq,Kushaq XZ+ Petrol Manual,1095000,1497,Petrol,Manual,Female,Kolkata,3.0
ID-3896,2023-12-15,Honda,Jazz,Jazz EX Petrol Manual,861000,1197,Petrol,Manual,Male,Bengaluru,2.0
SAL103857,2023-01-01,MG,Gloster,Gloster ZXI Diesel Manual,2377000,2500,Diesel,Manual,Male,Ahmedabad,2.0
SAL102706,2023-09-12,Mahindra,Scorpio,Scorpio SX(O) Diesel Manual,916000,2200,Diesel,Manual,Male,Chennai,5.0
SAL103975,2022-11-21,Maruti Suzuki,Alto,Alto SX Petrol Manual,1114000,1998,Petrol,Manual,Male,Chennai,6.0
SAL102477,2023-06-18,Renault,Duster,Duster VXI Diesel AMT,1011000,999,Diesel,AMT,Male,Hyderabad,6.0
SAL102411,2024-03-11,Toyota,Innova,Innova ZXI Diesel Manual,1094000,2200,Diesel,Manual,Female,Ahmedabad,1.0
SAL102549,2020-09-05,Renault,Kiger,Kiger ZXI+ Electric Manual,359000,1998,Electric,Manual,Male,Delhi,3.0
SAL101354,2022-03-03,Kia,EV6,EV6 SX(O) Diesel Manual,1627000,1198,Diesel,Manual,Female,Delhi,2.0
SAL100492,2020-12-06,Hyundai,Venue,Venue SX(O) Petrol Manual,733000,999,Petrol,Manual,Male,Bengaluru,1.0
SAL102220,2021-05-31,Toyota,Fortuner,Fortuner VXI Petrol Manual,2670000,2200,Petrol,Manual,Male,Bengaluru,4.0
SAL100531,2024-05-28,Tata,Tigor,Tigor LXI Petrol Manual,1700000,2200,Petrol,Manual,Female,Lucknow,5.0
SAL101166,2024-12-27,Renault,Duster,Duster ZXI+ Diesel Manual,1049000,1998,Diesel,Manual,Male,Pune,5.0
SAL102785,2025-08-08,Maruti Suzuki,Alto,Alto LXI Diesel Manual,518000,999,Diesel,Manual,Male,Ahmedabad,3.0
SAL102114,2021-07-14,Honda,Jazz,Jazz XM Diesel Manual,1420000,1498,Diesel,Manual,Female,Bengaluru,2.0
SAL102992,2020-06-18,Skoda,Rapid,Rapid VXI Petrol Manual,2016000,1197,Petrol,Manual,Male,Kolkata,3.0
SAL103078,2023-01-18,Hyundai,i20,i20 SX(O) CNG Manual,586000,1498,CNG,Manual,Male,Bengaluru,4.0
SAL101369,2024-11-28,Kia,Carens,Carens SX CNG Manual,1204000,1498,CNG,Manual,Female,Bengaluru,3.0
SAL103977,2024-03-28,Kia,Seltos,Seltos XZ+ Diesel Manual,1735000,2200,Diesel,Manual,Male,Chennai,2.0
SAL102508,2024-02-17,Kia,Seltos,Seltos SX Petrol Automatic,2240000,1497,Petrol,Automatic,Male,Chennai,2.0
SAL102393,2022-11-13,MG,Gloster,Gloster ZXI+ Petrol Manual,1356000,800,Petrol,Manual,Male,Delhi,5.0
SAL100279,2021-04-08,Tata,Safari,Safari XM Petrol Automatic,1414000,999,Petrol,Automatic,Male,Jaipur,3.0
SAL102663,2021-09-06,Skoda,Rapid,Rapid XM Diesel Manual,2291000,2500,Diesel,Manual,Male,Pune,2.0
SAL101984,2020-07-18,Mahindra,XUV300,XUV300 XM CNG Automatic,940000,999,CNG,Automatic,Male,Bengaluru,6.0
SAL103972,2024-09-26,Kia,Seltos,Seltos ZXI Petrol Manual,1268000,1998,Petrol,Manual,Male,Kolkata,4.0
SAL103581,2025-01-15,MG,ZS EV,ZS EV XM Petrol Manual,3096000,1198,Petrol,Manual,Male,Lucknow,3.0
SAL101521,2021-08-18,Skoda,Rapid,Rapid XZ Petrol Manual,2856000,999,Petrol,Manual,Male,Delhi,5.0
SAL103010,2021-10-03,Mahindra,Thar,Thar LXI Hybrid Automatic,1688000,800,Hybrid,Automatic,Female,Chennai,3.0
SAL103648,2022-07-31,Tata,Nexon,Nexon XZ Petrol Manual,1136000,1498,Petrol,Manual,Female,Kolkata,6.0
SAL100337,2024-03-29,Skoda,Kushaq,Kushaq ZXI Petrol Manual,2348000,1497,Petrol,Manual,Female,Kolkata,2.0
SAL102792,2022-11-23,Skoda,Superb,Superb SX Petrol Manual,2053000,999,Petrol,Manual,Female,Jaipur,3.0
SAL102166,2020-02-27,Kia,Sonet,Sonet XM Petrol Automatic,1878000,1497,Petrol,Automatic,Male,Mumbai,5.0
SAL101329,2020-03-07,Skoda,Kushaq,Kushaq XM Petrol Manual,1896000,800,Petrol,Manual,Male,Hyderabad,4.0
SAL100344,2021-01-16,Honda,Amaze,Amaze VXI Hybrid Manual,1138000,1498,Hybrid,Manual,Male,Lucknow,4.0
SAL101215,2023-02-20,Skoda,Octavia,Octavia ZXI+ Petrol Manual,1286000,1197,Petrol,Manual,Male,Delhi,2.0
SAL102733,2022-08-08,Toyota,Innova,Innova VXI Diesel Automatic,3382000,1498,Diesel,Automatic,Male,Ahmedabad,6.0
SAL100392,2021-07-20,Hyundai,Santro,Santro LXI CNG Automatic,846000,1197,CNG,Automatic,Male,Ahmedabad,5.0
SAL101908,2020-08-06,Maruti Suzuki,Celerio,Celerio XM Petrol AMT,594000,1197,Petrol,AMT,Male,Mumbai,4.0
SAL103985,2023-06-19,Skoda,Octavia,Octavia SX CNG Manual,2847000,2500,CNG,Manual,Male,Pune,1.0
SAL100127,2020-04-28,Toyota,Innova,Innova EX Diesel Automatic,3110000,1197,Diesel,Automatic,Male,Kolkata,3.0
SAL102038,2024-07-23,Kia,Sonet,Sonet EX Petrol Manual,1183000,1198,Petrol,Manual,Male,Mumbai,3.0
SAL103821,2024-06-06,Kia,Seltos,Seltos VXI Petrol Manual,1416000,1198,Petrol,Manual,Male,Hyderabad,5.0
SAL101471,2022-08-20,Hyundai,Santro,Santro ZXI Petrol Manual,1286000,999,Petrol,Manual,Female,Pune,3.0
SAL100735,2020-09-28,Toyota,Innova,Innova XZ CNG Automatic,3156000,1498,CNG,Automatic,Male,Jaipur,6.0
SAL102427,2020-08-10,Hyundai,Verna,Verna XM CNG Automatic,1547000,1498,CNG,Automatic,Female,Delhi,5.0
SAL100725,2020-03-22,Mahindra,Bolero,Bolero XM Petrol Automatic,2215000,800,Petrol,Automatic,Female,Delhi,3.0
SAL102187,2023-01-12,Renault,Duster,Duster ZXI Diesel Manual,989000,1498,Diesel,Manual,Female,Pune,5.0
SAL102656,2023-09-14,Toyota,Urban Cruiser,Urban Cruiser ZXI+ Hybrid Manual,3002000,1198,Hybrid,Manual,Male,Delhi,3.0
SAL101380,2020-04-22,Honda,City,City EX Electric Manual,880000,2200,Electric,Manual,Male,Bengaluru,4.0
SAL103682,2023-03-27,Hyundai,Verna,Verna SX(O) Petrol Manual,1327000,1198,Petrol,Manual,Male,Delhi,3.0
SAL102479,2022-06-19,Skoda,Kushaq,Kushaq ZXI+ Petrol Manual,2547000,1197,Petrol,Manual,Female,Hyderabad,1.0
SAL100836,2024-07-03,Hyundai,Verna,Verna SX(O) Petrol Manual,1498000,999,Petrol,Manual,Male,Hyderabad,2.0
SAL102197,2024-03-23,Kia,Sonet,Sonet XZ Petrol Manual,2270000,1198,Petrol,Manual,Female,Hyderabad,4.0
SAL102888,2021-11-14,Toyota,Urban Cruiser,Urban Cruiser ZXI CNG Manual,2970000,1498,CNG,Manual,Female,Jaipur,6.0
SAL101744,2023-09-04,Skoda,Rapid,Rapid VXI Petrol Manual,1716000,1197,Petrol,Manual,Male,Pune,6.0
SAL102126,2022-06-29,Maruti Suzuki,Baleno,Baleno LXI Petrol Manual,871000,1198,Petrol,Manual,Male,Chennai,4.0
SAL100031,2023-01-20,Mahindra,Scorpio,Scorpio ZXI Hybrid Automatic,1007000,1497,Hybrid,Automatic,Male,Pune,2.0
SAL103612,2021-12-27,Toyota,Fortuner,Fortuner VXI Petrol Manual,1749000,800,Petrol,Manual,Female,Bengaluru,3.0
SAL103755,2023-06-24,MG,Astor,Astor SX(O) Diesel Automatic,1477000,1498,Diesel,Automatic,Male,Hyderabad,4.0
SAL101612,2022-10-04,Honda,City,City SX Diesel Manual,1286000,1497,Diesel,Manual,Male,Hyderabad,3.0
SAL101666,2025-02-27,Renault,Kwid,Kwid XZ+ Petrol Manual,488000,1498,Petrol,Manual,Female,Mumbai,5.0
SAL102240,2022-07-17,Maruti Suzuki,Dzire,Dzire LXI Petrol Manual,1015000,2200,Petrol,Manual,Male,Hyderabad,1.0
SAL103697,2021-07-09,Toyota,Innova,Innova XZ Petrol Manual,2570000,1998,Petrol,Manual,Male,Hyderabad,2.0
SAL101936,2023-07-06,Honda,City,City SX(O) Petrol Manual,997000,1497,Petrol,Manual,Male,Hyderabad,2.0
SAL100867,2021-03-03,Honda,WR-V,WR-V ZXI Diesel Manual,900000,2500,Diesel,Manual,Male,Lucknow,4.0
SAL102607,2021-10-20,Mahindra,Thar,Thar XZ+ Petrol Manual,1197000,1998,Petrol,Manual,Male,Kolkata,4.0
SAL100227,2021-07-27,Maruti Suzuki,Dzire,Dzire LXI Petrol Manual,654000,2500,Petrol,Manual,Female,Chennai,6.0
SAL103613,2020-06-19,Hyundai,Venue,Venue XZ Petrol Manual,1357000,1498,Petrol,Manual,Male,Delhi,5.0
SAL103107,2024-03-17,Tata,Harrier,Harrier EX Diesel Manual,313000,800,Diesel,Manual,Female,Jaipur,4.0
SAL102057,2021-09-10,Mahindra,Scorpio,Scorpio XZ+ Diesel AMT,1441000,1498,Diesel,AMT,Male,Lucknow,5.0
SAL100897,2024-06-19,Kia,Carens,Carens SX CNG Manual,2324000,1998,CNG,Manual,Male,Ahmedabad,4.0
SAL102008,2024-03-19,Toyota,Glanza,Glanza VXI Petrol AMT,883000,1198,Petrol,AMT,Male,Ahmedabad,5.0
SAL101998,2022-12-09,Hyundai,Venue,Venue SX(O) Diesel Automatic,468000,2500,Diesel,Automatic,Female,Hyderabad,4.0
SAL100753,2023-01-22,Honda,City,City ZXI Petrol Manual,1068000,1198,Petrol,Manual,Male,Mumbai,5.0
SAL103705,2023-12-22,Toyota,Glanza,Glanza XZ+ Petrol Automatic,3178000,1498,Petrol,Automatic,Female,Jaipur,1.0
SAL100651,2021-11-27,Kia,Carens,Carens XZ+ Diesel Automatic,1713000,2500,Diesel,Automatic,Female,Delhi,4.0
SAL102223,2020-09-03,Mahindra,XUV700,XUV700 ZXI Petrol Manual,1135000,1198,Petrol,Manual,Male,Mumbai,4.0
SAL102150,2025-07-25,Hyundai,i20,i20 XZ Hybrid Automatic,802000,1198,Hybrid,Automatic,Male,Hyderabad,2.0
SAL103127,2020-06-24,Mahindra,Thar,THAR LXI PETROL MANUAL,846000,1498,Petrol,Manual,Male,Chennai,1.0
SAL102397,2021-09-04,Mahindra,Scorpio,Scorpio XZ Electric Manual,746000,1197,Electric,Manual,Male,Jaipur,1.0
SAL102364,2022-07-01,Toyota,Innova,Innova ZXI Diesel AMT,2316000,2200,Diesel,AMT,Male,Mumbai,2.0
SAL103625,2022-06-10,Hyundai,i10,i10 ZXI Petrol Manual,716000,999,Petrol,Manual,Male,Jaipur,2.0
SAL102452,2023-03-26,Skoda,Rapid,Rapid SX Diesel AMT,2027000,2500,Diesel,AMT,Female,Chennai,3.0
SAL102862,2020-08-01,MG,Gloster,Gloster ZXI+ Diesel Automatic,3376000,999,Diesel,Automatic,Male,Jaipur,3.0
SAL101999,2022-05-09,Kia,Carens,Carens ZXI Petrol Manual,1280000,1198,Petrol,Manual,Female,Bengaluru,2.0
SAL101855,2021-03-20,Tata,Safari,Safari LXI Petrol Automatic,653000,1998,Petrol,Automatic,Male,Lucknow,5.0
SAL100479,2024-09-29,Toyota,Fortuner,Fortuner XZ Diesel Manual,2165000,2200,Diesel,Manual,Female,Mumbai,5.0
SAL103423,2022-10-28,Renault,Triber,Triber ZXI+ Diesel Manual,335000,1498,Diesel,Manual,Male,Jaipur,6.0
SAL102830,2024-05-05,Honda,WR-V,WR-V ZXI+ Diesel Manual,1229000,1498,Diesel,Manual,Male,Mumbai,2.0
SAL101246,2025-04-12,Skoda,Kushaq,Kushaq VXI Petrol Manual,1089000,2500,Petrol,Manual,Male,Chennai,4.0
SAL101310,2022-03-27,Honda,WR-V,WR-V XZ Diesel Manual,788000,1198,Diesel,Manual,Male,Ahmedabad,3.0
SAL102660,2024-10-03,Hyundai,Venue,Venue SX(O) Petrol Manual,967000,2500,Petrol,Manual,Female,Delhi,1.0
SAL103281,2021-01-12,Hyundai,Venue,Venue ZXI+ Petrol Automatic,620000,999,Petrol,Automatic,Female,Ahmedabad,3.0
SAL100799,2024-02-21,Hyundai,Verna,Verna ZXI Petrol Manual,1507000,999,Petrol,Manual,Male,Hyderabad,1.0
SAL103656,2021-06-09,MG,ZS EV,ZS EV ZXI+ CNG Automatic,1851000,800,CNG,Automatic,Male,Kolkata,6.0
SAL100521,2024-08-27,Kia,Sonet,Sonet ZXI Petrol Manual,1448000,999,Petrol,Manual,Female,Lucknow,3.0
SAL102205,2023-02-11,Mahindra,Scorpio,Scorpio ZXI+ Petrol Manual,2353000,1998,Petrol,Manual,Male,Ahmedabad,3.0
SAL100907,2024-06-18,MG,Gloster,Gloster ZXI+ CNG Manual,1855000,1497,CNG,Manual,Male,Bengaluru,4.0
SAL100845,2024-01-26,Honda,WR-V,WR-V LXI Petrol Manual,1156000,800,Petrol,Manual,Male,Mumbai,5.0
SAL100065,2022-09-25,Honda,Amaze,Amaze XM CNG Manual,1297000,2200,CNG,Manual,Male,Hyderabad,3.0
SAL102625,2020-11-24,Mahindra,XUV300,XUV300 VXI Petrol Manual,2435000,2200,Petrol,Manual,Female,Hyderabad,4.0
SAL101169,2025-07-17,Hyundai,Santro,Santro ZXI Petrol Manual,744000,1198,Petrol,Manual,Female,Ahmedabad,1.0
SAL101068,2023-03-07,MG,Gloster,Gloster SX(O) Hybrid Manual,1887000,1198,Hybrid,Manual,Male,Delhi,5.0
SAL101648,2020-05-23,Hyundai,i10,i10 SX Petrol Manual,1338000,2500,Petrol,Manual,Male,Hyderabad,1.0
SAL100268,2025-06-01,Tata,Tigor,Tigor ZXI+ Petrol Manual,803000,1498,Petrol,Manual,Male,Ahmedabad,6.0
SAL103510,2022-01-06,Renault,Kiger,Kiger XZ+ Hybrid Manual,602000,1498,Hybrid,Manual,Male,Delhi,2.0
SAL101768,2022-12-24, ,Tigor,Tigor SX Petrol Manual,826000,2200,Petrol,Manual,Male,Bengaluru,5.0
SAL102018,2025-07-26,Toyota,Glanza,Glanza SX(O) Petrol Automatic,761000,1998,Petrol,Automatic,Male,Ahmedabad,5.0
SAL101472,2020-09-11,Hyundai,Venue,Venue SX(O) Petrol Manual,1454000,2500,Petrol,Manual,Male,Hyderabad,6.0
SAL100585,2021-02-23,Tata,Tigor,Tigor XZ Petrol AMT,636000,1198,Petrol,AMT,Male,Jaipur,3.0
SAL101867,2025-01-20,Skoda,Superb,Superb VXI Diesel Manual,1163000,2200,Diesel,Manual,Female,Hyderabad,2.0
SAL101084,2025-01-28,Maruti Suzuki,Dzire,Dzire XZ Petrol Manual,1150000,1498,Petrol,Manual,Male,Jaipur,1.0
SAL103098,2024-05-18,Mahindra,Bolero,Bolero XM Petrol Manual,715000,2200,Petrol,Manual,Female,Hyderabad,1.0
SAL103181,2020-04-29,MG,Hector,Hector LXI Petrol Automatic,1723000,2500,Petrol,Automatic,Male,Chennai,4.0
SAL100485,2020-07-14,Skoda,Kushaq,Kushaq XZ Diesel Manual,2783000,1998,Diesel,Manual,Male,Bengaluru,1.0
SAL102623,2025-04-03,Kia,Sonet,Sonet SX(O) Diesel Manual,2347000,2200,Diesel,Manual,Female,Jaipur,1.0
SAL101975,2020-11-19,Toyota,Innova,Innova ZXI Petrol AMT,3334000,1197,Petrol,AMT,Male,Pune,1.0
SAL100785,2022-10-02,Hyundai,i20,i20 SX Petrol Automatic,1490000,1197,Petrol,Automatic,Female,Jaipur,4.0
SAL100019,2021-06-25,Hyundai,Creta,Creta ZXI+ Petrol Automatic,749000,2200,Petrol,Automatic,Male,Ahmedabad,4.0
SAL102759,2022-03-17,Skoda,Octavia,Octavia LXI Petrol Manual,937000,999,Petrol,Manual,Female,Hyderabad,5.0
SAL100430,2020-12-20,Skoda,Rapid,###,1115000,1497,Petrol,Automatic,Female,Ahmedabad,4.0
SAL103957,2020-12-13,Renault,Kiger,Kiger SX(O) Petrol Manual,678000,1998,Petrol,Manual,Female,Ahmedabad,4.0
SAL102646,2020-08-17,Tata,Safari,Safari ZXI Petrol Manual,1640000,1497,Petrol,Manual,Male,Hyderabad,4.0
SAL103155,2023-01-20,Toyota,Urban Cruiser,Urban Cruiser ZXI+ Petrol AMT,2518000,2200,Petrol,AMT,Male,Delhi,2.0
SAL102309,2021-11-20,Skoda,Kushaq,Kushaq XZ+ Petrol Manual,1559000,1498,Petrol,Manual,Male,Chennai,6.0
SAL103595,2024-03-09,Kia,Carens,Carens XM Diesel Automatic,1896000,800,Diesel,Automatic,Male,Ahmedabad,6.0
SAL101106,2022-01-21,Kia,Carens,Carens XM Petrol Manual,1474000,1998,Petrol,Manual,Female,Hyderabad,1.0
SAL102870,2021-05-30,Hyundai,Venue,Venue XZ Petrol Manual,1473000,1197,Petrol,Manual,Male,Ahmedabad,3.0
SAL103952,2022-04-02,Kia,Carens,Carens VXI Diesel Manual,2457000,1197,Diesel,Manual,Female,Pune,2.0
SAL103709,2024-03-27,Toyota,Glanza,Glanza ZXI Diesel Manual,3397000,1198,Diesel,Manual,Male,Delhi,1.0
SAL101653,2020-08-04,Renault,Kiger,Kiger ZXI Hybrid Manual,624000,2500,Hybrid,Manual,Male,Chennai,2.0
SAL100273,2024-05-10,Mahindra,XUV700,XUV700 XZ+ Petrol Manual,2344000,1998,Petrol,Manual,Male,Pune,3.0
SAL102486,2025-01-03,Renault,Kwid,Kwid XM Diesel Manual,735000,1498,Diesel,Manual,Female,Delhi,6.0
SAL100040,2023-07-08,MG,Gloster,Gloster SX Petrol Manual,1305000,1998,Petrol,Manual,Male,Jaipur,1.0
SAL100052,2020-09-20,Tata,Tiago,Tiago ZXI+ Petrol Automatic,1615000,1998,Petrol,Automatic,Male,Jaipur,4.0
SAL102714,2024-04-25,Kia,Seltos,Seltos ZXI Hybrid Automatic,802000,1998,Hybrid,Automatic,Male,Lucknow,4.0
SAL102101,2020-04-24,Toyota,Innova,Innova XZ+ Electric Manual,2192000,1497,Electric,Manual,Male,Mumbai,5.0
SAL102315,2020-11-02,Renault,Duster,Duster ZXI+ Diesel Manual,418000,800,Diesel,Manual,Female,Delhi,5.0
SAL103688,2021-11-02,Tata,Tiago,Tiago EX Petrol Automatic,393000,1998,Petrol,Automatic,Female,Ahmedabad,6.0
SAL101503,2022-11-04,Kia,Sonet,Sonet VXI CNG Automatic,1380000,2200,CNG,Automatic,Female,Hyderabad,3.0
SAL100297,2023-03-13,Kia,Carens,Carens XZ+ Diesel Manual,1167000,800,Diesel,Manual,Female,Kolkata,2.0
SAL100970,2024-10-22,Maruti Suzuki,Dzire,Dzire VXI Petrol Manual,897000,1198,Petrol,Manual,Male,Jaipur,2.0
SAL100665,2023-04-09,Renault,Duster,Duster LXI Petrol Automatic,438000,1198,Petrol,Automatic,Male,Chennai,5.0
SAL100509,2021-09-26,Maruti Suzuki,Alto,Alto XZ+ Diesel Automatic,953000,1498,Diesel,Automatic,Female,Chennai,2.0
SAL103557,2020-08-23,Tata,Nano,Nano XM Diesel Manual,983000,1197,Diesel,Manual,Male,Pune,1.0
SAL102456,2020-10-03,Skoda,Superb,Superb EX Petrol Automatic,1777000,1998,Petrol,Automatic,Male,Hyderabad,6.0
SAL101005,2024-04-18,Toyota,Glanza,Glanza ZXI+ Petrol AMT,2545000,1998,Petrol,AMT,Male,Jaipur,5.0
SAL103610,2025-04-18,Maruti Suzuki,Wagon R,Wagon R EX Diesel Manual,814000,800,Diesel,Manual,Female,Mumbai,4.0
SAL100889,2020-02-24,Renault,Kiger,Kiger XZ Petrol Automatic,519000,1198,Petrol,Automatic,Male,Delhi,3.0
SAL101670,2024-07-27,Toyota,Glanza,Glanza EX Diesel Manual,1766000,1497,Diesel,Manual,Male,Chennai,4.0
SAL101481,2023-05-08,Hyundai,Verna,Verna XZ+ Hybrid Manual,544000,1198,Hybrid,Manual,Female,Kolkata,3.0
SAL101428,2021-02-19,Renault,Kiger,Kiger EX Petrol Manual,875000,2500,Petrol,Manual,Male,Bengaluru,2.0
SAL101777,2025-04-03,Hyundai,i10,i10 XZ+ Petrol Manual,925000,2500,Petrol,Manual,Female,Delhi,2.0
SAL103426,2023-07-07,Hyundai,Verna,Verna XM Diesel Manual,1076000,1198,Diesel,Manual,Male,Chennai,6.0
SAL100608,2020-02-14,Skoda,Kushaq,Kushaq XZ Diesel AMT,1908000,2200,Diesel,AMT,Male,Ahmedabad,5.0
SAL102381,2020-05-06,Tata,Nano,Nano ZXI+ Petrol Manual,1501000,2200,Petrol,Manual,Female,Hyderabad,5.0
SAL103224,2025-04-27,Renault,Kwid,Kwid EX Petrol Manual,449000,1197,Petrol,Manual,Male,Hyderabad,1.0
SAL101664,2024-08-18,Skoda,Octavia,Octavia ZXI+ Petrol Manual,2983000,1197,Petrol,Manual,Female,Jaipur,2.0
SAL101849,2021-05-30,MG,ZS EV,ZS EV SX(O) Petrol Manual,2615000,999,Petrol,Manual,Male,Kolkata,3.0
SAL103732,2020-08-11,Honda,WR-V,WR-V VXI Petrol Manual,1191000,1998,Hybrid-electric,Manual,Male,Hyderabad,4.0
SAL100092,2022-09-05,Skoda,Superb,Superb ZXI+ Petrol Manual,2474000,1998,Petrol,Manual,Male,Hyderabad,1.0
SAL100352,2025-08-18,Kia,EV6,EV6 LXI Petrol Manual,1920000,2500,Petrol,Manual,Female,Lucknow,2.0
SAL100876,2025-08-28,Toyota,Innova,Innova VXI Electric Manual,2705000,1498,Electric,Manual,Male,Bengaluru,3.0
SAL102078,2023-03-10,Kia,Sonet,Sonet LXI Petrol Automatic,2474000,1197,Petrol,Automatic,Male,Jaipur,2.0
SAL100726,2024-01-28,MG,Gloster,Gloster SX(O) CNG AMT,1349000,999,CNG,AMT,Male,Bengaluru,2.0
SAL101209,2024-09-08,Tata,Harrier,Harrier XZ CNG Manual,1696000,1998,CNG,Manual,Male,Delhi,4.0
SAL102118,2020-08-18,Mahindra,XUV300,XUV300 ZXI Diesel Manual,850000,800,Diesel,Manual,Female,Hyderabad,2.0
SAL101110,2025-02-28,Toyota,Innova,Innova XZ Petrol Automatic,2984000,800,Petrol,Automatic,Male,Kolkata,6.0
SAL101682,2020-04-30,Skoda,###,Rapid LXI Petrol Manual,2210000,999,Petrol,Manual,Male,Hyderabad,1.0
SAL100716,2022-04-06,Renault,Duster,Duster SX(O) Petrol Manual,1048000,2200,Petrol,Manual,Male,Delhi,5.0
SAL102488,2023-08-05,Kia,EV6,EV6 VXI Petrol Manual,1801000,2200,Petrol,Manual,Male,Jaipur,5.0
SAL100357,2025-04-21,Skoda,Kushaq,Kushaq XM CNG Manual,2089000,800,CNG,Manual,Male,Hyderabad,2.0
SAL100285,2025-06-27,Tata,Harrier,Harrier SX(O) Petrol Manual,350000,1197,Petrol,Manual,Male,Kolkata,6.0
SAL103856,2021-07-10,Mahindra,XUV700,XUV700 XM Petrol Manual,1338000,1498,Petrol,Manual,Female,Bengaluru,1.0
SAL102481,2024-04-21,Kia,Seltos,Seltos LXI CNG Manual,2291000,1998,CNG,Manual,Male,Lucknow,2.0
SAL102932,2020-01-30,Kia,Sonet,Sonet ZXI+ CNG Automatic,933000,999,CNG,Automatic,Male,Mumbai,5.0
SAL102484,2025-08-20,Renault,Triber,Triber XM Petrol Manual,716000,800,Petrol,Manual,Female,Bengaluru,2.0
SAL100035,2023-12-19,Maruti Suzuki,Baleno,Baleno VXI Petrol Manual,1028000,2500,Petrol,Manual,Female,Hyderabad,5.0
SAL102098,2025-02-16,Renault,Kiger,Kiger XZ Petrol Manual,1018000,1497,Petrol,Manual,,Ahmedabad,3.0
SAL101420,2021-06-29,Toyota,Urban Cruiser,Urban Cruiser SX(O) Petrol Manual,1585000,2500,Petrol,Manual,Male,Chennai,6.0
SAL102036,2022-06-25,Mahindra,Thar,Thar SX(O) Petrol Manual,905000,999,Petrol,Manual,Male,Jaipur,5.0
SAL102752,2023-01-27,MG,Hector,Hector EX Petrol Manual,1650000,1498,Petrol,Manual,Male,Bengaluru,1.0
SAL102009,2021-07-15,Renault,Duster,Duster LXI CNG Manual,739000,800,CNG,Manual,Male,Hyderabad,2.0
SAL103692,2021-07-01,MG,Gloster,Gloster ZXI+ Electric Manual,2938000,1198,Electric,Manual,Male,Pune,5.0
SAL101701,2021-04-27,Toyota,Innova,Innova SX(O) Electric Manual,1911000,2200,Electric,Manual,Female,Mumbai,6.0
SAL103898,2023-09-04,Renault,Triber,Triber SX(O) Diesel Manual,786000,1197,Diesel,Manual,Male,Lucknow,4.0
SAL102564,2022-07-07,Toyota,Urban Cruiser,Urban Cruiser XZ Electric Manual,1828000,1198,Electric,Manual,Male,Lucknow,1.0
SAL103115,2022-09-11,Toyota,Urban Cruiser,Urban Cruiser XZ+ Hybrid Manual,3157000,2200,Hybrid,Manual,Male,Lucknow,5.0
SAL101888,2024-05-28,Toyota,Urban Cruiser,Urban Cruiser LXI Petrol Manual,2734000,1498,Petrol,Manual,Male,Delhi,6.0
SAL100170,2020-11-03,Toyota,Glanza,Glanza LXI Diesel Automatic,2597000,1998,Diesel,Automatic,Male,Bengaluru,1.0
SAL103228,2024-08-30,MG,Astor,Astor ZXI+ Diesel Manual,1263000,800,Diesel,Manual,Male,Lucknow,4.0
SAL101576,2023-09-18,Skoda,Kushaq,Kushaq XZ+ Petrol Manual,852000,1497,Petrol,Manual,Male,Bengaluru,5.0
SAL100518,2020-02-23,Renault,Duster,Duster VXI Petrol Manual,1189000,1198,Petrol,Manual,Male,Delhi,4.0
SAL100365,2022-05-27,Hyundai,i20,i20 XZ+ Petrol Manual,863000,1198,Petrol,Manual,Male,Chennai,3.0
SAL102201,2024-10-07,Skoda,Rapid,Rapid XZ Hybrid Automatic,1044000,2200,Hybrid,Automatic,Female,Hyderabad,2.0
SAL100069,2023-09-16,MG,Gloster,Gloster SX(O) Petrol Manual,3467000,1498,Petrol,Manual,Female,Kolkata,3.0
SAL103326,2021-08-25,Maruti Suzuki,Alto,Alto VXI Petrol Manual,1023000,1498,Petrol,Manual,Male,Pune,1.0
SAL101536,2021-01-27,Hyundai,i20,i20 ZXI Petrol Manual,617000,1998,Petrol,Manual,Male,Lucknow,1.0
SAL102605,2024-06-22,Renault,Duster,Duster VXI Petrol Automatic,760000,1498,Petrol,Automatic,Male,Hyderabad,1.0
SAL100879,2023-02-17,Skoda,Octavia,Octavia XM Diesel Manual,1288000,1197,Diesel,Manual,Male,Mumbai,5.0
