SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold
SAL100636,01-03-2021,Toyota,Innova,2191000,2200,Petrol,Automatic,Male,Mumbai,1
SAL100203,29-06-2025,Mahindra,Bolero,2317000,1497,Petrol,Manual,Male,Delhi,4
SAL101196,24-01-2022,Hyundai,Verna,1568000,2500,CNG,Manual,Male,Chennai,1
SAL102546,18-03-2020,Kia,Carens,932000,1498,Diesel,Manual,f,Bengaluru,6
SAL102094,28-10-2024,Renault,Kwid,558000,999,Hybrid,Manual,Female,Kolkata,6
SAL101882,17-02-2020,Renault,Duster,873000,2500,Petrol,Automatic,Male,Mumbai,4
SAL103401,30-04-2020,MG,Astor,1237000,999,Petrol,AMT,Male,Jaipur,1
SAL102877,06-06-2023,MG,ZS EV,1512000,1498,Hybrid,Manual,Male,Kolkata,6
SAL103502,03-01-2022,Renault,Kiger,1198000,1498,CNG,Automatic,Male,Kolkata,4
SAL102963,24-06-2024,Maruti Suzuki,Celerio,1181000,800,CNG,Manual,Male,Bengaluru,2
SAL102295,06-02-2023,Tata,Nano,311000,1497,Diesel,Manual,Male,Lucknow,4
SAL100456,15-06-2022,Renault,Duster,310000,2200,Petrol,Manual,Male,Chennai,5
SAL102973,26-04-2025,Hyundai,Verna,1281000,1198,Diesel,Automatic,Male,Chennai,2
SAL102269,10-05-2024,Toyota,Urban Cruiser,2135000,1198,Petrol,Manual,Male,Lucknow,5
SAL103637,23-07-2021,Skoda,Octavia,888000,1197,Petrol,Automatic,Male,Bengaluru,3
SAL100288,12-12-2024,Skoda,Rapid,1430000,2500,Petrol,Manual,Female,Chennai,3
SAL100025,05-11-2021,Kia,EV6,2135000,1998,Petrol,Manual,Female,Ahmedabad,3
SAL101922,04-01-2023,Mahindra,XUV300,1815000,800,Petrol,AMT,Male,Pune,3
SAL100347,01-01-2024,Honda,Amaze,750000,1198,Diesel,Automatic,Male,Kolkata,2
SAL102530,12-11-2022,Hyundai,Verna,1212000,1498,Petrol,Manual,Female,Lucknow,5
SAL101176,14-03-2022,Maruti Suzuki,Alto,1002000,2500,Diesel,Manual,Male,Mumbai,5
SAL100857,14-09-2020,Tata,Tigor,961000,999,Petrol,Manual,Male,Pune,3
SAL101091,01-05-2022,Renault,Duster,885000,1998,Petrol,Automatic,Male,Ahmedabad,6
SAL103486,22-12-2022,Maruti Suzuki,Ertiga,619000,800,Diesel,AMT,Female,Ahmedabad,6
SAL100160,28-03-2022,Toyota,Urban Cruiser,1730000,1197,CNG,Manual,Male,Pune,5
SAL102244,19-03-2025,Maruti Suzuki,Alto,1070000,2200,Diesel,Manual,Male,Chennai,2
SAL100808,23-09-2024,Kia,Sonet,1566000,1198,Petrol,Manual,Female,Ahmedabad,5
SAL103684,15-01-2025,Toyota,Innova,2597000,1198,Diesel,AMT,Male,###,6
SAL100934,10-11-2021,Skoda,Octavia,1178000,1998,Petrol,Manual,Female,Hyderabad,5
SAL103885,25-01-2023,Skoda,Kushaq,2855000,1197,Petrol,Automatic,Male,Chennai,3
SAL103032,17-05-2023,Renault,Kiger,976000,999,Petrol,Automatic,Female,Delhi,3
SAL100183,02-08-2023,Renault,Kwid,1090000,1498,Diesel,Manual,Male,Kolkata,2
SAL102079,26-03-2022,Honda,Amaze,1549000,800,Diesel,Manual,Male,Hyderabad,5
SAL102984,27-08-2025,MG,Astor,2366000,1197,Petrol,Manual,Female,Mumbai,1
SAL102450,25-03-2025,Mahindra,XUV300,1186000,1998,Petrol,Manual,Female,Delhi,3
SAL101264,25-06-2023,Kia,Seltos,820000,1498,Petrol,Manual,Male,Mumbai,5
SAL102961,13-07-2025,Skoda,Kushaq,1560000,1197,Petrol,Manual,Male,Delhi,2
SAL100630,18-08-2024,Tata,Safari,1299000,1998,Petrol,Manual,Male,Chennai,5
SAL102435,07-06-2025,Mahindra,XUV300,1401000,800,Petrol,Manual,Female,Bengaluru,3
SAL103699,15-08-2020,Mahindra,XUV700,1178000,1498,Petrol,Manual,Male,Ahmedabad,5
SAL103924,17-06-2024,Mahindra,XUV700,2483000,999,Petrol,Manual,Female,Lucknow,6
SAL102751,06-06-2022,Mahindra,XUV300,1913000,800,Petrol,Automatic,Female,Ahmedabad,4
SAL100126,30-08-2021,Hyundai,i20,1382000,999,Petrol,Manual,Male,Pune,4
SAL103648,18-04-2022,Renault,Kiger,837000,1197,CNG,Automatic,Male,Mumbai,3
SAL103319,18-04-2021,Kia,Carens,2114000,1197,Diesel,Manual,Male,Chennai,4
SAL100022,07-02-2021,Renault,Kwid,563000,800,Petrol,Manual,Female,Chennai,2
SAL103565,20-11-2021,Mahindra,XUV700,2005000,1998,Petrol,Manual,Female,Hyderabad,3
SAL101769,12-11-2023,Tata,Nexon,852000,800,Diesel,Manual,Female,Ahmedabad,4
SAL103036,29-08-2022,Renault,Kiger,689000,2200,Petrol,Automatic,Male,Ahmedabad,4
SAL101890,29-01-2025,Toyota,Innova,978000,2500,Petrol,Manual,Male,Jaipur,3
SAL103955,23-04-2020,Hyundai,i10,1442000,1998,Hybrid,Automatic,Male,Delhi,5
SAL100134,08-01-2022,MG,Gloster,3357000,1497,Diesel,Manual,Male,Mumbai,2
SAL103038,21-07-2020,Skoda,Superb,949000,1497,Petrol,Manual,Male,Mumbai,2
SAL103558,03-06-2024,Renault,Triber,374000,999,Petrol,Manual,Male,Bengaluru,4
SAL102191,14-12-2021,Hyundai,i20,1489000,2200,Petrol,Manual,Male,Jaipur,4
SAL100584,21-08-2024,Mahindra,XUV300,1840000,2500,Petrol,Manual,Male,Lucknow,6
SAL102853,29-08-2024,Skoda,Superb,2820000,1497,Petrol,Automatic,Male,Hyderabad,5
SAL103950,03-08-2023,Skoda,Kushaq,852000,1197,Petrol,Manual,Male,Mumbai,2
SAL103076,13-06-2024,Skoda,Superb,2883000,800,Diesel,Manual,FEMALE ,Bengaluru,2
SAL101651,07-09-2023,Hyundai,i10,764000,1197,Petrol,Manual,Male,Delhi,3
SAL101755,04-04-2020,Maruti Suzuki,Dzire,1021000,2500,Petrol,Manual,Male,Hyderabad,1
SAL100229,09-05-2020,Maruti Suzuki,Alto,868000,1497,Petrol,Automatic,Female,Hyderabad,3
SAL103336,14-04-2025,Skoda,Kushaq,2798000,1197,Petrol,Automatic,Female,Chennai,2
SAL103257,23-03-2025,Renault,Kwid,486000,2200,Electric,Manual,Female,Chennai,3
SAL102681,05-12-2020,Honda,WR-V,1619000,1998,Petrol,Manual,Male,Chennai,4
SAL100406,23-09-2024,Toyota,Urban Cruiser,1790000,1197,Petrol,Automatic,Male,Bengaluru,1
SAL103324,30-10-2022,Toyota,Glanza,2889000,2500,Petrol,Manual,Male,Hyderabad,1
SAL102502,15-05-2023,MG,ZS EV,2434000,1998,Diesel,Manual,Male,Delhi,5
SAL102049,13-05-2021,Tata,Nano,414000,1198,Petrol,Manual,Female,Jaipur,4
SAL100840,11-08-2025,Renault,Kwid,312000,1198,Diesel,Manual,Male,Bengaluru,2
SAL103043,05-08-2021,Kia,EV6,1486000,1998,Petrol,Manual,Male,Delhi,3
SAL100041,18-09-2023,Skoda,Superb,1889000,800,Petrol,CVT,Male,Kolkata,1
SAL100942,25-10-2024,Renault,Duster,886000,1498,Petrol,Automatic,Female,Chennai,3
SAL101161,30-04-2020,Toyota,Innova,1061000,1197,Petrol,Automatic,Male,Ahmedabad,3
SAL100709,30-04-2021,Mahindra,Scorpio,1927000,1198,Petrol,Automatic,Male,Kolkata,2
SAL103879,17-01-2020,MG,Hector,1578000,1197,Diesel,AMT,Female,Delhi,5
SAL103592,04-12-2020,Toyota,Glanza,2290000,1998,Petrol,Manual,Female,Jaipur,3
SAL100252,23-09-2022,Honda,WR-V,1636000,1198,Petrol,Automatic,Male,Mumbai,1
SAL100620,03-10-2024,Tata,altroz,558000,2500,CNG,Manual,Male,Hyderabad,5
SAL100409,17-10-2023,MG,Astor,1228000,2500,Petrol,Automatic,Male,Chennai,4
SAL103460,16-05-2020,Hyundai,Creta,730000,800,Petrol,Manual,Male,Mumbai,6
SAL100550,02-06-2023,MG,Hector,2300000,1197,Electric,Manual,Female,Ahmedabad,5
SAL103519,23-04-2025,Honda,Jazz,932000,2200,Electric,Automatic,Female,Bengaluru,4
SAL101748,07-07-2020,Skoda,Octavia,2473000,1198,Petrol,Manual,Female,Mumbai,1
SAL102942,10-05-2022,Skoda,Rapid,1452000,2500,Diesel,Manual,Male,Delhi,4
SAL103443,17-02-2021,Renault,Triber,1196000,2500,CNG,Manual,Male,Delhi,4
SAL102633,15-04-2025,Tata,Altroz,534000,1197,Diesel,Automatic,Female,Kolkata,5
SAL101174,31-08-2024,Maruti Suzuki,Baleno,871000,999,Hybrid,Manual,Male,Mumbai,1
SAL101282,27-03-2025,Honda,Jazz,1316000,2500,Petrol,Manual,Female,Ahmedabad,5
SAL103555,22-02-2020,Hyundai,i20,1149000,999,Petrol,Automatic,Female,Delhi,4
SAL100551,14-08-2022,Tata,Altroz,1493000,1198,Diesel,Manual,Female,Delhi,1
SAL101277,29-11-2021,Honda,WR-V,1785000,800,Hybrid,Manual,Male,Lucknow,2
SAL100399,24-03-2022,Hyundai,santro,1305000,1198,Diesel,Automatic,Female,Pune,6
SAL101456,28-02-2020,Honda,City,1458000,1197,Petrol,AMT,Female,Pune,4
SAL100123,03-06-2021,Tata,Tigor,454000,1998,Petrol,Automatic,Male,Pune,5
SAL101258,06-11-2021,MG,Astor,1161000,2200,CNG,Manual,Female,Mumbai,2
SAL103582,09-05-2020,Honda,Amaze,1098000,1197,Diesel,Manual,Male,Jaipur,4
SAL101876,11-04-2021,MG,Gloster,2476000,2200,CNG,Manual,Female,Kolkata,2
SAL103283,03-09-2024,Toyota,Innova,3171000,800,Diesel,Automatic,Female,Ahmedabad,2
SAL102731,18-07-2020,Skoda,Rapid,1842000,1198,Electric,Automatic,Male,Mumbai,3
SAL100567,06-05-2024,Honda,Amaze,1181000,2200,Petrol,Manual,Male,Hyderabad,five
SAL100296,25-10-2024,Skoda,Superb,2494000,1198,Petrol,Manual,Male,Jaipur,5
SAL100148,04-01-2021,Honda,Jazz,757000,2500,Petrol,Manual,Female,Mumbai,4
SAL102132,05-10-2021,Skoda,Octavia,2031000,999,CNG,Manual,Female,Delhi,2
SAL100856,13-04-2020,Honda,City,740000,1198,Electric,Manual,Male,Chennai,2
SAL101290,30-06-2021,Toyota,Fortuner,1811000,1998,Diesel,Automatic,Female,Hyderabad,5
SAL102893,28-12-2021,Maruti Suzuki,Dzire,889000,2500,Diesel,Manual,Male,Kolkata,6
SAL100640,11-10-2020,Mahindra,Thar,736000,2200,Electric,Manual,Male,Ahmedabad,1
SAL101182,13-04-2023,Renault,Duster,869000,1198,Petrol,Manual,Male,Jaipur,1
SAL103238,05-02-2023,Kia,Seltos,1848000,2500,Diesel,AMT,Male,Pune,5
SAL102832,27-01-2023,Kia,Seltos,1001000,1498,??,Automatic,Male,Bengaluru,6
SAL101731,14-09-2022,Maruti Suzuki,randommodel,862000,999,Diesel,Manual,Male,Hyderabad,6
SAL100892,16-04-2022,MG,ZS EV,3076000,1998,Petrol,Manual,Male,Pune,5
SAL103067,22-01-2022,Renault,Kiger,1169000,2200,Petrol,Automatic,Male,Ahmedabad,2
SAL103125,25-05-2024,Honda,WR-V,1367000,1998,Diesel,Manual,Male,Bengaluru,3
SAL103619,09-10-2023,Mahindra,XUV300,1015000,1498,Hybrid,Automatic,Female,Hyderabad,5
SAL100695,29-08-2024,Kia,EV6,1838000,2200,Petrol,Automatic,Female,Hyderabad,6
SAL103584,16-01-2022,Hyundai,i10,888000,1198,Hybrid,Manual,Male,Chennai,5
SAL103750,03-04-2021,Kia,Sonet,2322000,1197,Petrol,Manual,Female,Jaipur,5
SAL100505,28-09-2021,Hyundai,Santro,595000,999,Diesel,Automatic,Male,Chennai,6
SAL102264,15-03-2020,Maruti Suzuki,Alto,846000,2500,Petrol,Manual,Male,Hyderabad,4
SAL101897,22-05-2023,Honda,Jazz,907000,2200,Petrol,Manual,Male,Pune,6
SAL102214,04-07-2024,Kia,EV6,2035000,1197,Hybrid,Manual,Male,Jaipur,6
SAL100540,25-09-2021,Mahindra,Bolero,2417000,999,Petrol,Manual,Male,Pune,5
SAL102152,24-01-2021,Renault,Kiger,941000,800,Petrol,Manual,Male,Lucknow,2
SAL100124,25-08-2025,MG,Hector,1570000,1198,Hybrid,Manual,Female,Jaipur,3
SAL101631,07-11-2021,Honda,City,1082000,1497,Petrol,Manual,Male,Mumbai,5
SAL102601,24-05-2025,Mahindra,Bolero,798000,1197,Petrol,AMT,Male,Mumbai,3
SAL103058,25-06-2020,Mahindra,Bolero,836000,1497,Diesel,CVT,Female,Chennai,1
SAL100166,03-09-2022,Mahindra,Scorpio,1277000,1998,Diesel,Manual,Male,Ahmedabad,5
SAL102483,28-01-2024,MG,ZS EV,1372000,1198,Electric,Manual,Male,Jaipur,3
SAL103112,23-08-2023,Skoda,Superb,2371000,1498,Petrol,AMT,Female,Kolkata,2
SAL100661,27-04-2025,Tata,Harrier,1681000,2200,Petrol,Automatic,Male,Pune,3
SAL100350,07-10-2023,Hyundai,Verna,1004000,2200,Petrol,Manual,Male,Pune,3
SAL102147,27-04-2022,Kia,Sonet,1408000,2500,Diesel,Manual,Female,Chennai,2
SAL102406,02-10-2020,Toyota,Fortuner,1721000,1498,Diesel,Automatic,Male,Pune,5
SAL103986,13-11-2020,Honda,City,805000,1497,Petrol,Manual,Male,Delhi,2
SAL101833,04-01-2025,Renault,Kwid,973000,2200,Petrol,Manual,Male,Bengaluru,1
SAL101969,02-04-2025,Tata,Safari,337000,1998,Diesel,Manual,Female,Hyderabad,3
SAL101368,15-07-2023,Honda,City,898000,1198,Diesel,Manual,Male,Kolkata,2
SAL103814,04-05-2020,Toyota,Glanza,1408000,1497,Electric,Manual,Female,Pune,6
SAL101349,24-04-2025,Tata,Tigor,356000,1998,Diesel,Manual,Female,Ahmedabad,3
SAL102527,14-05-2023,Kia,Carens,2428000,1197,CNG,AMT,Male,Hyderabad,6
SAL101111,03-08-2020,Maruti Suzuki,Celerio,502000,1497,Hybrid,Manual,Male,Kolkata,1
SAL103738,24-02-2022,Kia,EV6,2082000,1197,Diesel,Manual,Male,Jaipur,1
SAL102149,05-03-2021,Tata,Altroz,1460000,1198,Petrol,Manual,Female,Mumbai,1
SAL102470,29-11-2020,MG,Astor,1569000,2500,Petrol,Manual,Male,Bengaluru,6
SAL102831,11-04-2023,Maruti Suzuki,Dzire,896000,1498,CNG,Automatic,Female,Delhi,3
SAL103802,04-05-2023,Toyota,Fortuner,2992000,2500,Petrol,AMT,Male,Pune,3
SAL103347,27-11-2024,Skoda,Superb,1245000,800,Petrol,Automatic,Female,Chennai,6
SAL103682,03-07-2025,Skoda,Superb,2500000,2200,Diesel,Manual,Male,Ahmedabad,2
ID-2687,05-08-2025,Toyota,Fortuner,1858000,1998,Petrol,Manual,Male,Mumbai,2
SAL103919,28-06-2022,MG,Gloster,3014000,1998,Hybrid,Automatic,Male,Lucknow,6
SAL101966,27-06-2020,Tata,Altroz,558000,1498,Petrol,Automatic,Female,Mumbai,5
SAL103136,04-04-2023,Skoda,Rapid,2434000,2200,Petrol,Manual,Male,Hyderabad,3
SAL102398,20-10-2024,Kia,Carens,1898000,1498,Diesel,Manual,Male,Kolkata,4
SAL103134,12-04-2024,Honda,City,920000,1498,Electric,Automatic,Male,Bengaluru,4
SAL101791,13-03-2022,Renault,Kiger,964000,2500,Diesel,Automatic,Male,Lucknow,4
SAL100116,19-08-2022,Renault,Kwid,1023000,2500,Petrol,Manual,Male,Jaipur,4
SAL101037,14-02-2023,Hyundai,Creta,1270000,1197,Petrol,CVT,Male,Hyderabad,3
SAL100845,04-10-2022,Mahindra,XUV700,1446000,1498,Petrol,Manual,Male,Mumbai,6
SAL102294,07-11-2024,Hyundai,i20,407000,1497,Diesel,Automatic,Male,Kolkata,5
SAL103471,13-09-2023,Mahindra,Bolero,2102000,1197,Electric,Manual,Male,Pune,4
SAL101778,03-11-2020,Renault,Triber,529000,800,CNG,Manual,Female,Lucknow,5
SAL103223,20-03-2020,,City,721000,800,Electric,Automatic,Male,Delhi,5
SAL100179,09-02-2024,Hyundai,i10,565000,1498,Petrol,Manual,Male,Ahmedabad,3
SAL103368,22-04-2021,Tata,Nano,567000,1197,Petrol,Manual,Male,Chennai,5
SAL101398,20-05-2024,Tata,Harrier,1164000,1198,Petrol,Manual,Male,Kolkata,2
SAL101048,18-01-2023,Kia,??,2279000,999,Petrol,CVT,Male,Chennai,4
SAL103282,12-09-2024,Mahindra,XUV300,2239000,1498,Petrol,Manual,Female,Kolkata,4
SAL102614,03-07-2024,Maruti Suzuki,Alto,585000,1998,Hybrid,Manual,Female,Bengaluru,2
SAL102713,25-05-2024,Renault,Duster,635000,1498,Hybrid,Manual,Male,Hyderabad,3
SAL103776,08-05-2020,Tata,Safari,1449000,800,Petrol,Manual,Male,Kolkata,1
SAL102889,01-08-2023,Kia,Carens,2221000,1497,Petrol,Manual,Female,Mumbai,6
SAL100670,02-09-2021,Toyota,Fortuner,1185000,800,Petrol,Manual,Female,Jaipur,1
SAL100235,06-08-2023,Kia,Carens,2028000,1198,Petrol,Manual,Male,Chennai,4
SAL102762,05-05-2024,Kia,EV6,1873000,1497,Diesel,Manual,Male,Chennai,1
SAL103505,05-05-2024,MG,Hector,2557000,1197,Diesel,Manual,Male,Delhi,4
SAL103643,09-11-2021,Kia,EV6,1593000,2200,Petrol,Manual,Male,Hyderabad,3
SAL100604,31-12-2024,Toyota,Fortuner,1038000,1498,Petrol,Automatic,Female,Jaipur,1
SAL101035,15-01-2023,Mahindra,XUV300,1953000,2200,Diesel,AMT,Female,Delhi,1
SAL100065,20-10-2024,Maruti Suzuki,Baleno,788000,1498,Petrol,Manual,Male,Hyderabad,4
SAL101410,10-11-2023,Renault,Duster,485000,1498,Electric,Manual,Male,Mumbai,3
SAL101501,21-05-2024,Kia,Seltos,1615000,2200,Petrol,Manual,Male,Hyderabad,2
SAL100264,20-09-2024,Tata,Altroz,1528000,1497,Petrol,Manual,Male,Chennai,6
SAL103397,21-12-2023,Honda,Jazz,1629000,1998,Diesel,Manual,Male,Mumbai,1
SAL100005,22-07-2022,Kia,Seltos,1065000,1497,Electric,Automatic,Female,Hyderabad,3
SAL103720,24-02-2021,MG,Hector,1858000,1497,Petrol,Manual,Male,Jaipur,1
SAL102941,26-12-2023,Kia,Seltos,1823000,2500,Petrol,Manual,Female,Hyderabad,3
SAL100894,11-10-2020,Maruti Suzuki,Swift,901000,1998,Petrol,Manual,Male,Delhi,4
SAL103292,16-12-2020,Toyota,Innova,1790000,2500,Diesel,Manual,Male,Mumbai,6
SAL100308,08-08-2025,Toyota,Innova,2927000,999,Petrol,CVT,Female,Pune,2
SAL102349,21-12-2024,Tata,Nexon,314000,1998,Electric,AMT,Male,Chennai,5
SAL103946,09-07-2021,Skoda,Superb,2256000,800,Petrol,Manual,Male,Hyderabad,3
SAL102825,11-04-2022,Mahindra,Thar,2226000,1497,Petrol,Automatic,Male,Delhi,1
SAL101360,03-05-2021,MG,Hector,3281000,1998,Petrol,Automatic,Female,Jaipur,1
SAL103007,30-05-2024,Renault,Duster,311000,2500,Petrol,Manual,Male,Lucknow,6
SAL100472,21-04-2022,Maruti Suzuki,Dzire,339000,1498,Petrol,Manual,Male,Lucknow,3
SAL102689,03-05-2024,Honda,Amaze,1145000,1198,Petrol,Manual,Female,Lucknow,4
SAL100361,20-07-2022,Honda,WR-V,1408000,2500,Petrol,Manual,Male,Jaipur,6
SAL103399,29-05-2021,MG,ZS EV,2442000,999,Diesel,Automatic,Female,Chennai,4
SAL102951,12-02-2021,Renault,Kwid,927000,800,Diesel,Automatic,Male,Lucknow,5
SAL101065,09-05-2024,Toyota,Innova,2765000,2200,Diesel,Manual,Male,Jaipur,4
SAL103869,26-10-2021,Kia,Seltos,919000,999,Petrol,Manual,Male,Chennai,5
SAL100436,09-04-2021,Honda,WR-V,780000,1998,Petrol,Automatic,Male,Jaipur,3
SAL100893,03-12-2021,Renault,Duster,657000,999,Diesel,Manual,Female,Lucknow,4
SAL100301,27-12-2024,Tata,Nexon,1044000,800,Petrol,Manual,Male,Hyderabad,6
SAL101839,06-08-2023,Hyundai,Creta,670000,999,Petrol,Manual,Female,Chennai,6
SAL103862,04-07-2024,MG,Hector,1934000,1497,Petrol,Automatic,Male,Ahmedabad,4
SAL103875,26-12-2023,Kia,Sonet,1513000,2500,Petrol,Manual,Male,Jaipur,2
SAL102821,06-06-2020,Mahindra,Thar,1112000,1497,Petrol,Automatic,Male,Kolkata,6
SAL103896,19-09-2022,Renault,Duster,432000,1498,Petrol,Automatic,male,Kolkata,2
SAL101828,29-04-2020,MG,Astor,2997000,1498,Petrol,Manual,Female,Lucknow,2
SAL102852,14-12-2021,Hyundai,Verna,630000,999,Petrol,Manual,Male,Lucknow,4
SAL102047,02-02-2022,Tata,Nano,1291000,1498,Petrol,Automatic,Male,Hyderabad,1
SAL100156,12-11-2020,Kia,Sonet,1943000,1497,CNG,Manual,Female,Jaipur,1
SAL100966,01-05-2021,Toyota,Fortuner,2713000,1198,Petrol,Manual,Male,Bengaluru,6
SAL102556,05-04-2020,Honda,Jazz,1275000,1998,Hybrid,Manual,Male,Bengaluru,2
SAL103605,20-11-2020,Renault,Kiger,465000,1498,Hybrid,Manual,Male,Jaipur,1
SAL102828,01-04-2021,Kia,Sonet,1529000,1998,Petrol,Manual,Female,Jaipur,4
SAL101660,19-02-2024,Renault,Kiger,841000,1198,Hybrid,Manual,Male,Lucknow,3
SAL100410,11-08-2020,Honda,WR-V,1051000,800,Diesel,Manual,Female,Ahmedabad,2
SAL103822,29-12-2023,Kia,Seltos,2170000,1197,Petrol,Manual,Male,Jaipur,4
SAL102830,05-06-2025,Kia,EV6,1618000,999,Diesel,Manual,Male,Ahmedabad,4
SAL100980,26-03-2021,Hyundai,i20,801000,2500,??,Manual,Male,Pune,3
SAL101800,07-11-2023,Honda,WR-V,1752000,1998,Petrol,Manual,Male,Lucknow,2
SAL100459,20-07-2024,Mahindra,XUV700,914000,1498,CNG,Manual,Female,Lucknow,1
SAL102065,24-10-2020,Honda,Jazz,1565000,1197,Hybrid,Automatic,Male,Hyderabad,6
SAL102705,28-12-2023,Renault,Kwid,1026000,1197,Petrol,Manual,Female,Jaipur,6
SAL100103,15-04-2024,Tata,Nano,1012000,1198,Petrol,Manual,Male,Kolkata,4
SAL100895,15-02-2020,Maruti Suzuki,Baleno,484000,1197,Petrol,AMT,Male,Delhi,five
SAL100822,04-06-2021,Toyota,Fortuner,1634000,2200,Diesel,Manual,Female,Jaipur,1
SAL103133,14-12-2023,Toyota,Urban Cruiser,2224000,999,Petrol,Automatic,Female,Lucknow,1
SAL103541,07-12-2022,Skoda,Octavia,2580000,2200,Petrol,Manual,Female,Lucknow,2
SAL103540,04-06-2021,Hyundai,i10,653000,999,Diesel,AMT,Female,Jaipur,4
SAL100412,24-12-2024,Kia,Seltos,2416000,2200,Petrol,Manual,Male,Ahmedabad,6
SAL100652,12-06-2023,Tata,Harrier,1122000,999,Petrol,Manual,Male,Delhi,1
SAL101379,14-08-2021,Maruti Suzuki,Celerio,834000,1998,Petrol,Manual,Male,Jaipur,2
SAL100340,14-09-2022,Tata,Nano,988000,1497,Petrol,Automatic,Female,Chennai,5
SAL101300,14-10-2023,Honda,Jazz,735000,1497,Diesel,Manual,Male,Kolkata,3
SAL102554,11-01-2020,Hyundai,Venue,487000,1998,Petrol,Automatic,Male,Delhi,3
SAL102838,25-06-2023,Toyota,Innova,2831000,1197,Petrol,Manual,Male,Jaipur,2
SAL102359,04-01-2024,Maruti Suzuki,Swift,428000,999,Petrol,Automatic,Female,Pune,3
SAL102287,01-09-2021,Mahindra,XUV700,1296000,1497,Petrol,Manual,Male,Ahmedabad,4
SAL102940,23-05-2023,Mahindra,XUV700,1178000,999,Petrol,AMT,Female,Delhi,5
SAL102370,07-09-2020,Honda,Amaze,1418000,1198,Petrol,Manual,Male,Chennai,3
SAL102310,01-07-2025,Toyota,Glanza,2121000,999,Petrol,Manual,Female,Mumbai,4
SAL103394,12-11-2021,Hyundai,Creta,1481000,1998,Diesel,Manual,Male,Pune,6
SAL103566,16-12-2022,MG,ZS EV,2436000,1498,Petrol,Automatic,Male,Lucknow,3
SAL100016,18-11-2020,Maruti Suzuki,Swift,574000,999,Diesel,Automatic,Female,Jaipur,2
SAL102487,29-04-2021,Kia,Seltos,2268000,1197,Petrol,Automatic,Male,Bengaluru,3
SAL101193,06-02-2020,Renault,Kwid,859000,2200,Petrol,Manual,Male,Jaipur,2
SAL100443,02-10-2021,Toyota,Innova,1738000,2500,Petrol,Automatic,Female,Jaipur,3
SAL103209,10-05-2024,Honda,City,1372000,1197,Diesel,Manual,Female,Mumbai,2
SAL103268,30-04-2024,Kia,Seltos,1868000,1497,Petrol,Manual,Male,Mumbai,3
SAL102374,08-01-2022,Honda,City,1440000,800,Petrol,Manual,Male,Hyderabad,4
SAL100885,05-06-2020,Hyundai,Santro,614000,2500,Petrol,Manual,Male,Kolkata,6
SAL102102,22-02-2023,Tata,Safari,521000,1998,Petrol,Manual,Female,Bengaluru,2
SAL102790,24-02-2020,Tata,Tigor,1296000,999,Diesel,Manual,Male,Ahmedabad,3
SAL103178,16-12-2024,Hyundai,Santro,1377000,999,Diesel,Automatic,Female,Mumbai,3
SAL101970,16-02-2023,Tata,Nexon,334000,2200,Diesel,Manual,Female,Lucknow,6
SAL103206,24-08-2024,Tata,Tigor,,1497,Petrol,Automatic,Male,Chennai,6
SAL100270,23-09-2021,Mahindra,Thar,2157000,1998,Diesel,Manual,Female,Ahmedabad,5
SAL101155,15-03-2021,Mahindra,XUV700,2055000,2200,Petrol,Manual,Male,Ahmedabad,1
SAL103563,14-09-2020,Skoda,Superb,1721000,800,Hybrid,Manual,Male,Ahmedabad,2
SAL100586,26-07-2025,Tata,Nexon,406000,2500,Diesel,Manual,Female,Lucknow,2
SAL101120,23-12-2022,Skoda,Superb,2755000,999,Hybrid,Manual,Male,Bengaluru,4
SAL100362,09-05-2023,Renault,Triber,712000,999,Petrol,Automatic,Male,Lucknow,5
SAL102584,24-12-2021,Renault,Duster,827000,999,Petrol,Manual,Male,Kolkata,6
SAL102215,01-10-2022,MG,ZS EV,1762000,1198,Petrol,Automatic,Male,Mumbai,6
SAL103977,31-03-2021,Honda,City,1305000,999,Electric,Manual,Female,Lucknow,2
SAL103815,31-10-2021,Honda,City,1335000,2500,Petrol,Manual,Female,Mumbai,3
SAL103913,12-08-2021,Mahindra,Scorpio,2461000,1998,Petrol,Manual,Male,Ahmedabad,1
SAL101233,02-04-2024,Maruti Suzuki,Celerio,328000,999,Diesel,Manual,Male,Jaipur,1
SAL101000,24-12-2022,Kia,EV6,1115000,999,Petrol,Manual,Female,Bengaluru,3
SAL100837,09-04-2022,Toyota,Innova,1715000,1198,Diesel,Manual,Male,Jaipur,4
SAL103214,21-08-2021,Honda,City,953000,1497,Diesel,Manual,Male,Delhi,4
SAL102911,18-10-2022,Hyundai,Verna,402000,2500,Diesel,Manual,Female,Hyderabad,5
SAL103444,08-03-2020,Toyota,Urban Cruiser,3447000,1998,Petrol,Automatic,Male,Kolkata,6
SAL100212,07-04-2022,Mahindra,XUV700,1874000,2500,Petrol,Manual,Male,Delhi,5
,28-09-2024,Hyundai,Venue,667000,800,Electric,Manual,Male,Lucknow,5
SAL101807,11-10-2024,Renault,Kwid,467000,2200,CNG,Manual,Female,Kolkata,2
SAL103935,12-02-2025,Hyundai,Verna,1056000,2200,Diesel,Manual,Male,Mumbai,1
SAL103435,27-05-2021,Renault,Duster,650000,1498,Diesel,Manual,Female,Lucknow,5
